term_name	source	p_values	significant	intersection_sizes	regulon
positive regulation of gene expression, epigenetic	GO:BP	0.218015079343501	FALSE	3	TBX21
positive regulation of gene expression, epigenetic	GO:BP	0.0158645498810658	TRUE	4	ZHX2
macromolecule biosynthetic process	GO:BP	0.52376277494743	FALSE	1	BCL11A
macromolecule biosynthetic process	GO:BP	0.56642629321429	FALSE	1	E2F8
macromolecule biosynthetic process	GO:BP	0.543463001309765	FALSE	1	EBF1
macromolecule biosynthetic process	GO:BP	0.340442483944092	FALSE	2	ESRRA
macromolecule biosynthetic process	GO:BP	0.308934358245639	FALSE	137	GABPA
macromolecule biosynthetic process	GO:BP	0.31250797104466	FALSE	2	GATA1
macromolecule biosynthetic process	GO:BP	0.502459628716788	FALSE	1	GATA2
macromolecule biosynthetic process	GO:BP	0.472728073861574	FALSE	2	HIC1
macromolecule biosynthetic process	GO:BP	0.117254710304011	FALSE	18	MAZ
macromolecule biosynthetic process	GO:BP	0.549489950581879	FALSE	1	MYC
macromolecule biosynthetic process	GO:BP	0.534269516384612	FALSE	1	PAX5
macromolecule biosynthetic process	GO:BP	0.233099447266423	FALSE	3	RFX5
macromolecule biosynthetic process	GO:BP	0.0715885346389684	FALSE	5	SOX6
macromolecule biosynthetic process	GO:BP	0.503728368151256	FALSE	2	SREBF2
macromolecule biosynthetic process	GO:BP	0.490005955062338	FALSE	2	TBX21
macromolecule biosynthetic process	GO:BP	0.0158698392897108	TRUE	115	ZHX2
clathrin coat assembly	GO:BP	0.106947018448039	FALSE	3	BCL11A
clathrin coat assembly	GO:BP	0.374809333795485	FALSE	2	E2F8
clathrin coat assembly	GO:BP	0.7138668829394	FALSE	1	EBF1
clathrin coat assembly	GO:BP	0.288349414624166	FALSE	3	ESRRA
clathrin coat assembly	GO:BP	0.208935875316666	FALSE	1	GABPA
clathrin coat assembly	GO:BP	0.0158958754408146	TRUE	6	GATA1
clathrin coat assembly	GO:BP	1	FALSE	-1	GATA2
clathrin coat assembly	GO:BP	1	FALSE	-1	HIC1
clathrin coat assembly	GO:BP	1	FALSE	-1	MAZ
clathrin coat assembly	GO:BP	0.700653664471686	FALSE	1	MYC
clathrin coat assembly	GO:BP	0.186924647316008	FALSE	2	PAX5
clathrin coat assembly	GO:BP	1	FALSE	-1	RFX5
clathrin coat assembly	GO:BP	0.0430634642977988	TRUE	4	SOX6
clathrin coat assembly	GO:BP	0.391902618047352	FALSE	1	SREBF2
clathrin coat assembly	GO:BP	0.193886967036734	FALSE	2	TBX21
clathrin coat assembly	GO:BP	0.0697115330807163	FALSE	1	ZHX2
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.485629253195963	FALSE	1	BCL11A
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.172430170404563	FALSE	2	E2F8
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.205485301692999	FALSE	2	EBF1
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	ESRRA
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	GABPA
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.0158958754408146	TRUE	4	GATA1
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	GATA2
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	HIC1
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.249567225077202	FALSE	1	MAZ
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.448669076493803	FALSE	2	MYC
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	PAX5
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	RFX5
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.112635141964577	FALSE	1	SOX6
positive regulation of mitochondrial calcium ion concentration	GO:BP	0.0596930999754095	FALSE	1	SREBF2
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	TBX21
positive regulation of mitochondrial calcium ion concentration	GO:BP	1	FALSE	-1	ZHX2
regulation of mammary gland epithelial cell proliferation	GO:BP	0.174882871621913	FALSE	2	BCL11A
regulation of mammary gland epithelial cell proliferation	GO:BP	0.0159055779506787	TRUE	2	E2F8
regulation of mammary gland epithelial cell proliferation	GO:BP	0.0983306792555633	FALSE	5	EBF1
regulation of mammary gland epithelial cell proliferation	GO:BP	0.307898088375789	FALSE	2	ESRRA
regulation of mammary gland epithelial cell proliferation	GO:BP	1	FALSE	-1	GABPA
regulation of mammary gland epithelial cell proliferation	GO:BP	0.545757386030006	FALSE	2	GATA1
regulation of mammary gland epithelial cell proliferation	GO:BP	1	FALSE	-1	GATA2
regulation of mammary gland epithelial cell proliferation	GO:BP	1	FALSE	-1	HIC1
regulation of mammary gland epithelial cell proliferation	GO:BP	0.0465931132997462	TRUE	3	MAZ
regulation of mammary gland epithelial cell proliferation	GO:BP	0.149149252394915	FALSE	5	MYC
regulation of mammary gland epithelial cell proliferation	GO:BP	0.178047301287717	FALSE	2	PAX5
regulation of mammary gland epithelial cell proliferation	GO:BP	1	FALSE	-1	RFX5
regulation of mammary gland epithelial cell proliferation	GO:BP	0.347576260791562	FALSE	1	SOX6
regulation of mammary gland epithelial cell proliferation	GO:BP	1	FALSE	-1	SREBF2
regulation of mammary gland epithelial cell proliferation	GO:BP	0.14532685215327	FALSE	1	TBX21
regulation of mammary gland epithelial cell proliferation	GO:BP	0.216644496155581	FALSE	1	ZHX2
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	BCL11A
traversing start control point of mitotic cell cycle	GO:BP	0.0159055779506787	TRUE	3	E2F8
traversing start control point of mitotic cell cycle	GO:BP	0.228759620564987	FALSE	1	EBF1
traversing start control point of mitotic cell cycle	GO:BP	0.16144434775293	FALSE	1	ESRRA
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	GABPA
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	GATA1
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	GATA2
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	HIC1
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	MAZ
traversing start control point of mitotic cell cycle	GO:BP	0.551047105981562	FALSE	1	MYC
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	PAX5
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	RFX5
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	SOX6
traversing start control point of mitotic cell cycle	GO:BP	0.0167180325842143	TRUE	1	SREBF2
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	TBX21
traversing start control point of mitotic cell cycle	GO:BP	1	FALSE	-1	ZHX2
complement receptor mediated signaling pathway	GO:BP	0.248537208426072	FALSE	1	BCL11A
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	E2F8
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	EBF1
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	ESRRA
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	GABPA
complement receptor mediated signaling pathway	GO:BP	0.533461044520787	FALSE	2	GATA1
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	GATA2
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	HIC1
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	MAZ
complement receptor mediated signaling pathway	GO:BP	0.390140243917027	FALSE	1	MYC
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	PAX5
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	RFX5
complement receptor mediated signaling pathway	GO:BP	0.0159064788362204	TRUE	2	SOX6
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	SREBF2
complement receptor mediated signaling pathway	GO:BP	0.141497585109548	FALSE	1	TBX21
complement receptor mediated signaling pathway	GO:BP	1	FALSE	-1	ZHX2
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	BCL11A
mitochondrial potassium ion transmembrane transport	GO:BP	0.289542807628995	FALSE	1	E2F8
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	EBF1
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	ESRRA
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	GABPA
mitochondrial potassium ion transmembrane transport	GO:BP	0.419337305450336	FALSE	1	GATA1
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	GATA2
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	HIC1
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	MAZ
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	MYC
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	PAX5
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	RFX5
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	SOX6
mitochondrial potassium ion transmembrane transport	GO:BP	0.0159120210718431	TRUE	2	SREBF2
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	TBX21
mitochondrial potassium ion transmembrane transport	GO:BP	1	FALSE	-1	ZHX2
regulation of leukocyte apoptotic process	GO:BP	0.015915743305704	TRUE	13	BCL11A
regulation of leukocyte apoptotic process	GO:BP	0.181331603290672	FALSE	2	E2F8
regulation of leukocyte apoptotic process	GO:BP	0.273377988225799	FALSE	10	EBF1
regulation of leukocyte apoptotic process	GO:BP	0.0724262400870758	FALSE	1	ESRRA
regulation of leukocyte apoptotic process	GO:BP	1	FALSE	-1	GABPA
regulation of leukocyte apoptotic process	GO:BP	0.162051727336131	FALSE	7	GATA1
regulation of leukocyte apoptotic process	GO:BP	1	FALSE	-1	GATA2
regulation of leukocyte apoptotic process	GO:BP	1	FALSE	-1	HIC1
regulation of leukocyte apoptotic process	GO:BP	0.201043235008499	FALSE	1	MAZ
regulation of leukocyte apoptotic process	GO:BP	0.0797475305842174	FALSE	2	MYC
regulation of leukocyte apoptotic process	GO:BP	0.0656848627127142	FALSE	5	PAX5
regulation of leukocyte apoptotic process	GO:BP	0.21073073312274	FALSE	1	RFX5
regulation of leukocyte apoptotic process	GO:BP	0.0756457733742005	FALSE	5	SOX6
regulation of leukocyte apoptotic process	GO:BP	1	FALSE	-1	SREBF2
regulation of leukocyte apoptotic process	GO:BP	0.195549217844721	FALSE	5	TBX21
regulation of leukocyte apoptotic process	GO:BP	0.152954569747882	FALSE	1	ZHX2
vascular process in circulatory system	GO:BP	0.62494284906038	FALSE	2	BCL11A
vascular process in circulatory system	GO:BP	0.112265485485006	FALSE	15	E2F8
vascular process in circulatory system	GO:BP	0.175630630354873	FALSE	4	EBF1
vascular process in circulatory system	GO:BP	0.175102007216231	FALSE	1	ESRRA
vascular process in circulatory system	GO:BP	0.389807358365648	FALSE	3	GABPA
vascular process in circulatory system	GO:BP	0.0159359144712832	TRUE	14	GATA1
vascular process in circulatory system	GO:BP	0.0923398754315775	FALSE	5	GATA2
vascular process in circulatory system	GO:BP	0.0633298653337317	FALSE	2	HIC1
vascular process in circulatory system	GO:BP	0.0759035555993742	FALSE	3	MAZ
vascular process in circulatory system	GO:BP	0.735779603125268	FALSE	3	MYC
vascular process in circulatory system	GO:BP	0.300529692284876	FALSE	1	PAX5
vascular process in circulatory system	GO:BP	0.685049396154042	FALSE	2	RFX5
vascular process in circulatory system	GO:BP	0.0236215386438705	TRUE	17	SOX6
vascular process in circulatory system	GO:BP	0.51848262133448	FALSE	4	SREBF2
vascular process in circulatory system	GO:BP	0.0716747666395247	FALSE	3	TBX21
vascular process in circulatory system	GO:BP	0.782731216664597	FALSE	1	ZHX2
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	BCL11A
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	E2F8
regulation of germ cell proliferation	GO:BP	0.507743275906065	FALSE	1	EBF1
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	ESRRA
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	GABPA
regulation of germ cell proliferation	GO:BP	0.0845788276859803	FALSE	1	GATA1
regulation of germ cell proliferation	GO:BP	0.0159580685113467	TRUE	2	GATA2
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	HIC1
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	MAZ
regulation of germ cell proliferation	GO:BP	0.062715314807679	FALSE	1	MYC
regulation of germ cell proliferation	GO:BP	0.31142698003589	FALSE	1	PAX5
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	RFX5
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	SOX6
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	SREBF2
regulation of germ cell proliferation	GO:BP	0.218042569546499	FALSE	1	TBX21
regulation of germ cell proliferation	GO:BP	1	FALSE	-1	ZHX2
regulation of G1 to G0 transition	GO:BP	0.150847104509025	FALSE	1	BCL11A
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	E2F8
regulation of G1 to G0 transition	GO:BP	0.245493149323965	FALSE	1	EBF1
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	ESRRA
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	GABPA
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	GATA1
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	GATA2
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	HIC1
regulation of G1 to G0 transition	GO:BP	0.127312043876536	FALSE	1	MAZ
regulation of G1 to G0 transition	GO:BP	0.0160197128306118	TRUE	3	MYC
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	PAX5
regulation of G1 to G0 transition	GO:BP	0.335761012271326	FALSE	1	RFX5
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	SOX6
regulation of G1 to G0 transition	GO:BP	1	FALSE	-1	SREBF2
regulation of G1 to G0 transition	GO:BP	0.0885409737286395	FALSE	1	TBX21
regulation of G1 to G0 transition	GO:BP	0.0300309020330443	TRUE	1	ZHX2
amine biosynthetic process	GO:BP	0.0160270251386008	TRUE	2	BCL11A
amine biosynthetic process	GO:BP	0.642902867468078	FALSE	2	E2F8
amine biosynthetic process	GO:BP	0.046504488847052	TRUE	4	EBF1
amine biosynthetic process	GO:BP	0.612216091833226	FALSE	3	ESRRA
amine biosynthetic process	GO:BP	1	FALSE	-1	GABPA
amine biosynthetic process	GO:BP	0.0781424660406254	FALSE	9	GATA1
amine biosynthetic process	GO:BP	0.0617572996816988	FALSE	1	GATA2
amine biosynthetic process	GO:BP	1	FALSE	-1	HIC1
amine biosynthetic process	GO:BP	0.741949840040524	FALSE	1	MAZ
amine biosynthetic process	GO:BP	0.500434641423876	FALSE	5	MYC
amine biosynthetic process	GO:BP	0.51766855355582	FALSE	1	PAX5
amine biosynthetic process	GO:BP	0.0172879383071502	TRUE	3	RFX5
amine biosynthetic process	GO:BP	0.265908766248462	FALSE	3	SOX6
amine biosynthetic process	GO:BP	1	FALSE	-1	SREBF2
amine biosynthetic process	GO:BP	0.236489226942886	FALSE	1	TBX21
amine biosynthetic process	GO:BP	1	FALSE	-1	ZHX2
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.196733553925677	FALSE	1	BCL11A
positive regulation of peptidyl-threonine phosphorylation	GO:BP	1	FALSE	-1	E2F8
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.391822185323693	FALSE	1	EBF1
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.568951229931257	FALSE	2	ESRRA
positive regulation of peptidyl-threonine phosphorylation	GO:BP	1	FALSE	-1	GABPA
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.135452085387133	FALSE	4	GATA1
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.245912003142352	FALSE	1	GATA2
positive regulation of peptidyl-threonine phosphorylation	GO:BP	1	FALSE	-1	HIC1
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.455230708530557	FALSE	1	MAZ
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.0590680517823655	FALSE	5	MYC
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.671584439413831	FALSE	1	PAX5
positive regulation of peptidyl-threonine phosphorylation	GO:BP	1	FALSE	-1	RFX5
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.0324462149333808	TRUE	1	SOX6
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.0160408879323662	TRUE	3	SREBF2
positive regulation of peptidyl-threonine phosphorylation	GO:BP	0.117036223170761	FALSE	1	TBX21
positive regulation of peptidyl-threonine phosphorylation	GO:BP	1	FALSE	-1	ZHX2
synaptonemal complex organization	GO:BP	0.880160736647865	FALSE	1	BCL11A
synaptonemal complex organization	GO:BP	0.318444496305233	FALSE	1	E2F8
synaptonemal complex organization	GO:BP	0.156233884808296	FALSE	2	EBF1
synaptonemal complex organization	GO:BP	1	FALSE	-1	ESRRA
synaptonemal complex organization	GO:BP	1	FALSE	-1	GABPA
synaptonemal complex organization	GO:BP	0.44241311123121	FALSE	1	GATA1
synaptonemal complex organization	GO:BP	1	FALSE	-1	GATA2
synaptonemal complex organization	GO:BP	1	FALSE	-1	HIC1
synaptonemal complex organization	GO:BP	1	FALSE	-1	MAZ
synaptonemal complex organization	GO:BP	0.27155883534623	FALSE	2	MYC
synaptonemal complex organization	GO:BP	1	FALSE	-1	PAX5
synaptonemal complex organization	GO:BP	0.736750815456086	FALSE	1	RFX5
synaptonemal complex organization	GO:BP	0.334651243996541	FALSE	1	SOX6
synaptonemal complex organization	GO:BP	0.0160408879323662	TRUE	2	SREBF2
synaptonemal complex organization	GO:BP	1	FALSE	-1	TBX21
synaptonemal complex organization	GO:BP	1	FALSE	-1	ZHX2
response to gonadotropin	GO:BP	0.874971161311615	FALSE	1	BCL11A
response to gonadotropin	GO:BP	0.29499892157186	FALSE	1	E2F8
response to gonadotropin	GO:BP	0.207600182789165	FALSE	6	EBF1
response to gonadotropin	GO:BP	0.5819577503956	FALSE	1	ESRRA
response to gonadotropin	GO:BP	1	FALSE	-1	GABPA
response to gonadotropin	GO:BP	0.0160553625270352	TRUE	1	GATA1
response to gonadotropin	GO:BP	0.269646493344973	FALSE	1	GATA2
response to gonadotropin	GO:BP	1	FALSE	-1	HIC1
response to gonadotropin	GO:BP	0.206498594904625	FALSE	1	MAZ
response to gonadotropin	GO:BP	0.858739547706554	FALSE	3	MYC
response to gonadotropin	GO:BP	0.756961063664116	FALSE	1	PAX5
response to gonadotropin	GO:BP	0.156130992308459	FALSE	1	RFX5
response to gonadotropin	GO:BP	0.142237778939672	FALSE	3	SOX6
response to gonadotropin	GO:BP	0.188655043824891	FALSE	1	SREBF2
response to gonadotropin	GO:BP	0.180993456013098	FALSE	1	TBX21
response to gonadotropin	GO:BP	1	FALSE	-1	ZHX2
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.206061510708503	FALSE	11	BCL11A
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.129403963324895	FALSE	7	E2F8
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.59218878210781	FALSE	2	EBF1
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.222794405554199	FALSE	2	ESRRA
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.179307347595504	FALSE	1	GABPA
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.0160553625270352	TRUE	22	GATA1
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.25359469357963	FALSE	1	GATA2
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.355647602295303	FALSE	1	HIC1
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.836163198284103	FALSE	2	MAZ
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.40659278724571	FALSE	5	MYC
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.401886418088522	FALSE	1	PAX5
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.995236228888677	FALSE	1	RFX5
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.0344270980855166	TRUE	8	SOX6
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.841684747813391	FALSE	1	SREBF2
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.268259642056006	FALSE	5	TBX21
negative regulation of extrinsic apoptotic signaling pathway	GO:BP	0.630668526646679	FALSE	1	ZHX2
carboxylic acid transmembrane transport	GO:BP	0.21821691850357	FALSE	14	BCL11A
carboxylic acid transmembrane transport	GO:BP	0.513744834201533	FALSE	7	E2F8
carboxylic acid transmembrane transport	GO:BP	0.251357880578482	FALSE	9	EBF1
carboxylic acid transmembrane transport	GO:BP	0.259605001693499	FALSE	2	ESRRA
carboxylic acid transmembrane transport	GO:BP	1	FALSE	-1	GABPA
carboxylic acid transmembrane transport	GO:BP	0.0160553625270352	TRUE	26	GATA1
carboxylic acid transmembrane transport	GO:BP	0.361348627162187	FALSE	1	GATA2
carboxylic acid transmembrane transport	GO:BP	0.150972300412828	FALSE	1	HIC1
carboxylic acid transmembrane transport	GO:BP	0.531499095895697	FALSE	5	MAZ
carboxylic acid transmembrane transport	GO:BP	0.242860347823401	FALSE	27	MYC
carboxylic acid transmembrane transport	GO:BP	0.712793379300035	FALSE	1	PAX5
carboxylic acid transmembrane transport	GO:BP	0.73641893501475	FALSE	1	RFX5
carboxylic acid transmembrane transport	GO:BP	0.0222239543335535	TRUE	11	SOX6
carboxylic acid transmembrane transport	GO:BP	0.0902816164604268	FALSE	7	SREBF2
carboxylic acid transmembrane transport	GO:BP	0.744864750599602	FALSE	3	TBX21
carboxylic acid transmembrane transport	GO:BP	1	FALSE	-1	ZHX2
negative regulation of biomineral tissue development	GO:BP	0.49493089081521	FALSE	1	BCL11A
negative regulation of biomineral tissue development	GO:BP	0.39294608987021	FALSE	2	E2F8
negative regulation of biomineral tissue development	GO:BP	0.11694690202419	FALSE	1	EBF1
negative regulation of biomineral tissue development	GO:BP	0.5819577503956	FALSE	1	ESRRA
negative regulation of biomineral tissue development	GO:BP	1	FALSE	-1	GABPA
negative regulation of biomineral tissue development	GO:BP	0.0160553625270352	TRUE	1	GATA1
negative regulation of biomineral tissue development	GO:BP	0.182121495474418	FALSE	1	GATA2
negative regulation of biomineral tissue development	GO:BP	1	FALSE	-1	HIC1
negative regulation of biomineral tissue development	GO:BP	0.116102339595301	FALSE	1	MAZ
negative regulation of biomineral tissue development	GO:BP	0.116442161385583	FALSE	4	MYC
negative regulation of biomineral tissue development	GO:BP	0.419942303310901	FALSE	1	PAX5
negative regulation of biomineral tissue development	GO:BP	1	FALSE	-1	RFX5
negative regulation of biomineral tissue development	GO:BP	0.50346161924774	FALSE	1	SOX6
negative regulation of biomineral tissue development	GO:BP	0.261490466503724	FALSE	1	SREBF2
negative regulation of biomineral tissue development	GO:BP	0.27409141583295	FALSE	2	TBX21
negative regulation of biomineral tissue development	GO:BP	1	FALSE	-1	ZHX2
regulation of osteoblast proliferation	GO:BP	0.0866426723871866	FALSE	4	BCL11A
regulation of osteoblast proliferation	GO:BP	0.612150456221811	FALSE	1	E2F8
regulation of osteoblast proliferation	GO:BP	0.206701202666692	FALSE	4	EBF1
regulation of osteoblast proliferation	GO:BP	0.665089056310984	FALSE	2	ESRRA
regulation of osteoblast proliferation	GO:BP	0.453726808318769	FALSE	1	GABPA
regulation of osteoblast proliferation	GO:BP	0.0160553625270352	TRUE	1	GATA1
regulation of osteoblast proliferation	GO:BP	1	FALSE	-1	GATA2
regulation of osteoblast proliferation	GO:BP	0.153527770627899	FALSE	1	HIC1
regulation of osteoblast proliferation	GO:BP	1	FALSE	-1	MAZ
regulation of osteoblast proliferation	GO:BP	0.374103050988803	FALSE	1	MYC
regulation of osteoblast proliferation	GO:BP	0.21248503393008	FALSE	1	PAX5
regulation of osteoblast proliferation	GO:BP	0.158984000926697	FALSE	3	RFX5
regulation of osteoblast proliferation	GO:BP	0.0611752635505151	FALSE	1	SOX6
regulation of osteoblast proliferation	GO:BP	0.0573288421584943	FALSE	3	SREBF2
regulation of osteoblast proliferation	GO:BP	0.14532685215327	FALSE	2	TBX21
regulation of osteoblast proliferation	GO:BP	1	FALSE	-1	ZHX2
alkaloid metabolic process	GO:BP	1	FALSE	-1	BCL11A
alkaloid metabolic process	GO:BP	1	FALSE	-1	E2F8
alkaloid metabolic process	GO:BP	1	FALSE	-1	EBF1
alkaloid metabolic process	GO:BP	1	FALSE	-1	ESRRA
alkaloid metabolic process	GO:BP	1	FALSE	-1	GABPA
alkaloid metabolic process	GO:BP	0.0160553625270352	TRUE	1	GATA1
alkaloid metabolic process	GO:BP	1	FALSE	-1	GATA2
alkaloid metabolic process	GO:BP	1	FALSE	-1	HIC1
alkaloid metabolic process	GO:BP	1	FALSE	-1	MAZ
alkaloid metabolic process	GO:BP	1	FALSE	-1	MYC
alkaloid metabolic process	GO:BP	1	FALSE	-1	PAX5
alkaloid metabolic process	GO:BP	1	FALSE	-1	RFX5
alkaloid metabolic process	GO:BP	0.0241562900234222	TRUE	1	SOX6
alkaloid metabolic process	GO:BP	1	FALSE	-1	SREBF2
alkaloid metabolic process	GO:BP	1	FALSE	-1	TBX21
alkaloid metabolic process	GO:BP	1	FALSE	-1	ZHX2
regulation of receptor binding	GO:BP	1	FALSE	-1	BCL11A
regulation of receptor binding	GO:BP	0.450405779067023	FALSE	1	E2F8
regulation of receptor binding	GO:BP	0.38773352842126	FALSE	2	EBF1
regulation of receptor binding	GO:BP	0.561781402864937	FALSE	1	ESRRA
regulation of receptor binding	GO:BP	1	FALSE	-1	GABPA
regulation of receptor binding	GO:BP	0.0160553625270352	TRUE	1	GATA1
regulation of receptor binding	GO:BP	1	FALSE	-1	GATA2
regulation of receptor binding	GO:BP	1	FALSE	-1	HIC1
regulation of receptor binding	GO:BP	1	FALSE	-1	MAZ
regulation of receptor binding	GO:BP	0.0785198195427067	FALSE	1	MYC
regulation of receptor binding	GO:BP	1	FALSE	-1	PAX5
regulation of receptor binding	GO:BP	0.395357836040317	FALSE	1	RFX5
regulation of receptor binding	GO:BP	0.0190905179391282	TRUE	1	SOX6
regulation of receptor binding	GO:BP	0.159568817920699	FALSE	2	SREBF2
regulation of receptor binding	GO:BP	1	FALSE	-1	TBX21
regulation of receptor binding	GO:BP	0.0240677390556341	TRUE	2	ZHX2
linoleic acid metabolic process	GO:BP	0.0666830449892429	FALSE	1	BCL11A
linoleic acid metabolic process	GO:BP	1	FALSE	-1	E2F8
linoleic acid metabolic process	GO:BP	0.486325351095151	FALSE	1	EBF1
linoleic acid metabolic process	GO:BP	0.374554879172022	FALSE	1	ESRRA
linoleic acid metabolic process	GO:BP	0.179027456102937	FALSE	1	GABPA
linoleic acid metabolic process	GO:BP	0.244376483573783	FALSE	4	GATA1
linoleic acid metabolic process	GO:BP	1	FALSE	-1	GATA2
linoleic acid metabolic process	GO:BP	1	FALSE	-1	HIC1
linoleic acid metabolic process	GO:BP	1	FALSE	-1	MAZ
linoleic acid metabolic process	GO:BP	0.0160681688208575	TRUE	2	MYC
linoleic acid metabolic process	GO:BP	0.272964722994391	FALSE	1	PAX5
linoleic acid metabolic process	GO:BP	0.666612854439587	FALSE	1	RFX5
linoleic acid metabolic process	GO:BP	0.265639005927247	FALSE	2	SOX6
linoleic acid metabolic process	GO:BP	0.206484569144474	FALSE	2	SREBF2
linoleic acid metabolic process	GO:BP	1	FALSE	-1	TBX21
linoleic acid metabolic process	GO:BP	1	FALSE	-1	ZHX2
regulation of GTPase activity	GO:BP	0.0671278048444	FALSE	24	BCL11A
regulation of GTPase activity	GO:BP	0.153307514735998	FALSE	4	E2F8
regulation of GTPase activity	GO:BP	0.240183548397591	FALSE	29	EBF1
